Session_ID,Zone,Transformer_ID,EV_Type,Battery_Capacity_kWh,Arrival_SoC_perc,Target_SoC_perc,Energy_Requested_kWh,Charger_Type_kW,Plug_In_Time,Estimated_Plug_Out,Grid_Limit_Alert
SESS_01218,Whitefield,TX_WHI_004,2W,2.9,22.28,100,2.25,3.3,2026-05-10 09:30:00,2026-05-10 10:15:04,0
SESS_04615,Hebbal,TX_HEB_005,2W,2.9,10.78,100,2.59,3.3,2026-05-10 09:31:00,2026-05-10 10:22:44,0
SESS_00368,Koramangala,TX_KOR_002,4W,30.0,29.92,100,21.03,25.0,2026-05-10 09:32:00,2026-05-10 10:27:30,0
SESS_04929,Hebbal,TX_HEB_005,2W,2.9,19.77,100,2.33,3.3,2026-05-10 09:32:00,2026-05-10 10:18:32,0
SESS_01224,Electronic City,TX_ELE_002,2W,4.0,28.91,80,2.04,3.3,2026-05-10 09:35:00,2026-05-10 10:15:52,0
SESS_04777,Hebbal,TX_HEB_002,2W,4.0,28.84,80,2.05,3.3,2026-05-10 09:37:00,2026-05-10 10:17:55,0
SESS_01308,Koramangala,TX_KOR_002,2W,4.0,32.02,100,2.72,3.3,2026-05-10 09:37:00,2026-05-10 10:31:23,0
SESS_02036,Hebbal,TX_HEB_002,2W,3.7,26.25,100,2.73,3.3,2026-05-10 09:38:00,2026-05-10 10:32:34,0
SESS_02219,Whitefield,TX_WHI_005,4W,60.0,7.83,90,49.3,25.0,2026-05-10 09:38:00,2026-05-10 11:48:09,0
SESS_01257,Whitefield,TX_WHI_005,2W,4.0,36.65,90,2.13,3.3,2026-05-10 09:38:00,2026-05-10 10:20:40,0
SESS_03162,Hebbal,TX_HEB_006,2W,3.7,18.23,80,2.29,3.3,2026-05-10 09:39:00,2026-05-10 10:24:42,0
SESS_03078,Koramangala,TX_KOR_004,2W,2.9,19.52,80,1.75,3.3,2026-05-10 09:39:00,2026-05-10 10:14:04,0
SESS_02900,Hebbal,TX_HEB_003,2W,4.0,29.57,90,2.42,3.3,2026-05-10 09:40:00,2026-05-10 10:28:20,0
SESS_02498,Hebbal,TX_HEB_006,4W,45.0,28.52,100,32.17,25.0,2026-05-10 09:40:00,2026-05-10 11:04:54,0
SESS_03715,Electronic City,TX_ELE_004,2W,2.9,16.41,100,2.42,3.3,2026-05-10 09:40:00,2026-05-10 10:28:28,0
SESS_04092,Koramangala,TX_KOR_006,2W,3.7,35.13,100,2.4,3.3,2026-05-10 09:41:00,2026-05-10 10:29:00,0
SESS_00167,Electronic City,TX_ELE_005,2W,4.0,50.46,100,1.98,3.3,2026-05-10 09:41:00,2026-05-10 10:20:37,0
SESS_04977,Koramangala,TX_KOR_004,4W,60.0,23.39,80,33.97,7.2,2026-05-10 09:44:00,2026-05-10 14:55:20,0
SESS_02680,Whitefield,TX_WHI_004,2W,3.7,45.14,80,1.29,3.3,2026-05-10 09:45:00,2026-05-10 10:10:47,0
SESS_01025,Indiranagar,TX_IND_007,4W,30.0,39.07,80,12.28,25.0,2026-05-10 09:45:00,2026-05-10 10:17:24,0
SESS_04177,Hebbal,TX_HEB_003,4W,60.0,18.77,100,48.74,7.2,2026-05-10 09:46:00,2026-05-10 17:12:45,0
SESS_02791,Electronic City,TX_ELE_005,2W,2.9,23.99,100,2.2,3.3,2026-05-10 09:46:00,2026-05-10 10:30:05,0
SESS_00072,Whitefield,TX_WHI_003,Commercial,80.0,21.39,80,46.89,50.0,2026-05-10 09:47:00,2026-05-10 10:48:53,0
SESS_02748,Indiranagar,TX_IND_001,2W,2.9,29.78,90,1.75,3.3,2026-05-10 09:47:00,2026-05-10 10:21:55,0
SESS_01470,Indiranagar,TX_IND_001,2W,4.0,48.68,100,2.05,3.3,2026-05-10 09:48:00,2026-05-10 10:29:03,0
SESS_04793,Electronic City,TX_ELE_002,2W,3.7,40.35,100,2.21,3.3,2026-05-10 09:48:00,2026-05-10 10:32:08,0
SESS_04874,Whitefield,TX_WHI_003,2W,2.9,37.12,90,1.53,3.3,2026-05-10 09:48:00,2026-05-10 10:18:40,0
SESS_03639,Hebbal,TX_HEB_006,4W,45.0,28.62,90,27.62,7.2,2026-05-10 09:48:00,2026-05-10 14:01:11,0
SESS_04431,Electronic City,TX_ELE_003,Commercial,120.0,29.41,100,84.71,80.0,2026-05-10 09:48:00,2026-05-10 10:57:53,0
SESS_00269,Indiranagar,TX_IND_004,2W,2.9,24.49,100,2.19,3.3,2026-05-10 09:50:00,2026-05-10 10:33:47,0
SESS_04678,Koramangala,TX_KOR_003,2W,2.9,27.61,100,2.1,3.3,2026-05-10 09:50:00,2026-05-10 10:31:59,0
SESS_02600,Electronic City,TX_ELE_001,2W,4.0,26.33,100,2.95,3.3,2026-05-10 09:50:00,2026-05-10 10:48:56,0
SESS_03649,Hebbal,TX_HEB_005,2W,3.7,10.25,100,3.32,3.3,2026-05-10 09:50:00,2026-05-10 10:56:24,0
SESS_03901,Hebbal,TX_HEB_006,2W,2.9,42.26,90,1.38,3.3,2026-05-10 09:52:00,2026-05-10 10:19:41,0
SESS_00919,Hebbal,TX_HEB_006,Commercial,80.0,18.83,100,64.93,50.0,2026-05-10 09:52:00,2026-05-10 11:17:42,0
SESS_01006,Electronic City,TX_ELE_004,2W,3.7,29.01,100,2.63,3.3,2026-05-10 09:52:00,2026-05-10 10:44:31,0
SESS_04168,Koramangala,TX_KOR_004,4W,72.0,19.2,80,43.78,7.2,2026-05-10 09:53:00,2026-05-10 16:34:16,0
SESS_03640,Whitefield,TX_WHI_001,2W,3.7,41.96,80,1.41,3.3,2026-05-10 09:53:00,2026-05-10 10:21:08,0
SESS_04448,Whitefield,TX_WHI_003,2W,3.7,16.14,90,2.73,3.3,2026-05-10 09:54:00,2026-05-10 10:48:39,0
SESS_02431,Hebbal,TX_HEB_002,2W,3.7,22.23,100,2.88,3.3,2026-05-10 09:55:00,2026-05-10 10:52:33,0
SESS_04247,Electronic City,TX_ELE_005,2W,4.0,27.95,80,2.08,3.3,2026-05-10 09:55:00,2026-05-10 10:36:38,0
SESS_01437,Indiranagar,TX_IND_005,2W,4.0,17.05,80,2.52,3.3,2026-05-10 09:55:00,2026-05-10 10:45:21,0
SESS_03569,Koramangala,TX_KOR_006,2W,3.7,29.42,80,1.87,3.3,2026-05-10 09:55:00,2026-05-10 10:32:25,0
SESS_04397,Whitefield,TX_WHI_002,2W,3.7,8.68,100,3.38,3.3,2026-05-10 09:55:00,2026-05-10 11:02:34,0
SESS_02664,Whitefield,TX_WHI_003,4W,45.0,29.45,80,22.75,7.2,2026-05-10 09:56:00,2026-05-10 13:24:30,0
SESS_04962,Koramangala,TX_KOR_002,Commercial,120.0,20.93,100,94.88,50.0,2026-05-10 09:58:00,2026-05-10 12:03:14,0
SESS_02250,Indiranagar,TX_IND_004,2W,3.7,13.2,100,3.21,3.3,2026-05-10 09:59:00,2026-05-10 11:03:13,0
SESS_01299,Koramangala,TX_KOR_007,2W,3.7,31.13,100,2.55,3.3,2026-05-10 10:00:00,2026-05-10 10:50:57,0
SESS_00039,Koramangala,TX_KOR_006,2W,3.7,40.43,80,1.46,3.3,2026-05-10 10:03:00,2026-05-10 10:32:16,0
SESS_03494,Whitefield,TX_WHI_001,2W,2.9,18.07,100,2.38,3.3,2026-05-10 10:05:00,2026-05-10 10:52:31,0
SESS_02475,Whitefield,TX_WHI_003,2W,2.9,36.96,100,1.83,3.3,2026-05-10 10:07:00,2026-05-10 10:43:33,0
SESS_00935,Hebbal,TX_HEB_003,2W,2.9,5.27,90,2.46,3.3,2026-05-10 10:08:00,2026-05-10 10:57:08,0
SESS_04996,Whitefield,TX_WHI_004,4W,60.0,18.64,90,42.82,7.2,2026-05-10 10:08:00,2026-05-10 16:40:29,0
SESS_04053,Hebbal,TX_HEB_001,2W,2.9,19.15,100,2.34,3.3,2026-05-10 10:09:00,2026-05-10 10:55:53,0
SESS_01869,Electronic City,TX_ELE_002,2W,4.0,48.53,90,1.66,3.3,2026-05-10 10:09:00,2026-05-10 10:42:10,0
SESS_01563,Whitefield,TX_WHI_002,Commercial,120.0,11.86,100,105.76,120.0,2026-05-10 10:11:00,2026-05-10 11:09:10,0
SESS_01119,Whitefield,TX_WHI_005,2W,4.0,20.24,100,3.19,3.3,2026-05-10 10:12:00,2026-05-10 11:15:48,0
SESS_03798,Indiranagar,TX_IND_008,4W,72.0,14.99,100,61.21,7.2,2026-05-10 10:13:00,2026-05-10 19:34:02,0
SESS_04345,Electronic City,TX_ELE_002,4W,45.0,16.8,90,32.94,7.2,2026-05-10 10:13:00,2026-05-10 15:14:57,0
SESS_01497,Koramangala,TX_KOR_001,2W,2.9,24.97,100,2.18,3.3,2026-05-10 10:15:00,2026-05-10 10:58:31,0
SESS_04163,Whitefield,TX_WHI_002,2W,2.9,19.43,80,1.76,3.3,2026-05-10 10:15:00,2026-05-10 10:50:07,0
SESS_02163,Whitefield,TX_WHI_002,2W,2.9,22.34,100,2.25,3.3,2026-05-10 10:15:00,2026-05-10 11:00:02,0
SESS_03120,Hebbal,TX_HEB_005,2W,4.0,31.1,90,2.36,3.3,2026-05-10 10:15:00,2026-05-10 11:02:07,0
SESS_03709,Hebbal,TX_HEB_006,2W,3.7,29.35,100,2.61,3.3,2026-05-10 10:16:00,2026-05-10 11:08:16,0
SESS_04331,Koramangala,TX_KOR_005,2W,4.0,24.1,90,2.64,3.3,2026-05-10 10:16:00,2026-05-10 11:08:43,0
SESS_00654,Whitefield,TX_WHI_004,4W,45.0,28.58,90,27.64,7.2,2026-05-10 10:19:00,2026-05-10 14:32:22,0
SESS_00216,Hebbal,TX_HEB_004,2W,3.7,5.0,90,3.14,3.3,2026-05-10 10:19:00,2026-05-10 11:21:54,0
SESS_01920,Indiranagar,TX_IND_004,2W,3.7,31.94,90,2.15,3.3,2026-05-10 10:19:00,2026-05-10 11:01:57,0
SESS_00930,Koramangala,TX_KOR_005,2W,3.7,23.75,100,2.82,3.3,2026-05-10 10:20:00,2026-05-10 11:16:25,0
SESS_00852,Hebbal,TX_HEB_005,Commercial,120.0,11.2,90,94.55,50.0,2026-05-10 10:20:00,2026-05-10 12:24:48,0
SESS_00347,Koramangala,TX_KOR_003,4W,60.0,29.18,100,42.49,7.2,2026-05-10 10:21:00,2026-05-10 16:50:31,0
SESS_01504,Koramangala,TX_KOR_001,2W,2.9,35.0,90,1.6,3.3,2026-05-10 10:22:00,2026-05-10 10:53:54,0
SESS_04238,Electronic City,TX_ELE_003,2W,2.9,12.28,100,2.54,3.3,2026-05-10 10:23:00,2026-05-10 11:13:52,0
SESS_03688,Hebbal,TX_HEB_001,4W,45.0,18.32,90,32.26,7.2,2026-05-10 10:24:00,2026-05-10 15:19:40,0
SESS_04906,Whitefield,TX_WHI_002,2W,4.0,24.77,100,3.01,3.3,2026-05-10 10:26:00,2026-05-10 11:26:10,0
SESS_00579,Electronic City,TX_ELE_002,2W,2.9,21.94,100,2.26,3.3,2026-05-10 10:27:00,2026-05-10 11:12:16,0
SESS_01858,Indiranagar,TX_IND_001,2W,2.9,20.79,80,1.72,3.3,2026-05-10 10:28:00,2026-05-10 11:02:20,0
SESS_01770,Whitefield,TX_WHI_004,2W,3.7,21.47,100,2.91,3.3,2026-05-10 10:29:00,2026-05-10 11:27:06,0
SESS_00673,Indiranagar,TX_IND_006,2W,4.0,26.85,90,2.53,3.3,2026-05-10 10:29:00,2026-05-10 11:19:31,0
SESS_00838,Electronic City,TX_ELE_005,4W,30.0,32.28,100,20.31,7.2,2026-05-10 10:29:00,2026-05-10 13:35:13,0
SESS_00345,Hebbal,TX_HEB_001,2W,4.0,54.49,90,1.42,3.3,2026-05-10 10:31:00,2026-05-10 10:59:24,0
SESS_04392,Hebbal,TX_HEB_003,4W,30.0,24.54,100,22.64,7.2,2026-05-10 10:31:00,2026-05-10 13:58:31,0
SESS_00720,Hebbal,TX_HEB_003,2W,2.9,21.51,100,2.28,3.3,2026-05-10 10:33:00,2026-05-10 11:18:31,0
SESS_01597,Hebbal,TX_HEB_006,2W,2.9,12.09,90,2.26,3.3,2026-05-10 10:35:00,2026-05-10 11:20:11,0
SESS_04355,Koramangala,TX_KOR_002,2W,3.7,29.4,90,2.24,3.3,2026-05-10 10:36:00,2026-05-10 11:20:50,0
SESS_04575,Hebbal,TX_HEB_003,2W,3.7,31.48,100,2.54,3.3,2026-05-10 10:37:00,2026-05-10 11:27:42,0
SESS_03095,Indiranagar,TX_IND_002,4W,45.0,11.11,100,40.0,7.2,2026-05-10 10:37:00,2026-05-10 16:43:39,0
SESS_02876,Indiranagar,TX_IND_003,2W,4.0,21.46,90,2.74,3.3,2026-05-10 10:37:00,2026-05-10 11:31:49,0
SESS_00774,Electronic City,TX_ELE_005,2W,2.9,13.77,80,1.92,3.3,2026-05-10 10:38:00,2026-05-10 11:16:24,0
SESS_01436,Whitefield,TX_WHI_004,2W,3.7,19.78,100,2.97,3.3,2026-05-10 10:40:00,2026-05-10 11:39:21,0
SESS_01079,Koramangala,TX_KOR_002,2W,4.0,24.5,90,2.62,3.3,2026-05-10 10:40:00,2026-05-10 11:32:23,0
SESS_02763,Indiranagar,TX_IND_006,4W,45.0,18.96,100,36.47,7.2,2026-05-10 10:41:00,2026-05-10 16:15:17,0
SESS_00154,Whitefield,TX_WHI_005,2W,4.0,34.16,90,2.23,3.3,2026-05-10 10:42:00,2026-05-10 11:26:40,0
SESS_02887,Hebbal,TX_HEB_004,2W,2.9,27.8,80,1.51,3.3,2026-05-10 10:43:00,2026-05-10 11:13:16,0
SESS_03660,Whitefield,TX_WHI_004,Commercial,120.0,26.91,100,87.71,80.0,2026-05-10 10:43:00,2026-05-10 11:55:21,0
SESS_03435,Indiranagar,TX_IND_005,2W,2.9,29.53,100,2.04,3.3,2026-05-10 10:44:00,2026-05-10 11:24:52,0
SESS_04405,Whitefield,TX_WHI_004,4W,60.0,39.51,80,24.29,7.2,2026-05-10 10:44:00,2026-05-10 14:26:40,0
SESS_04344,Indiranagar,TX_IND_004,4W,45.0,41.32,80,17.4,25.0,2026-05-10 10:46:00,2026-05-10 11:31:56,0
SESS_01418,Indiranagar,TX_IND_001,2W,3.7,31.43,100,2.54,3.3,2026-05-10 10:49:00,2026-05-10 11:39:44,0
SESS_04663,Indiranagar,TX_IND_007,2W,2.9,31.62,100,1.98,3.3,2026-05-10 10:50:00,2026-05-10 11:29:39,0
SESS_02619,Electronic City,TX_ELE_002,4W,60.0,14.15,100,51.51,7.2,2026-05-10 10:50:00,2026-05-10 18:42:09,0
SESS_00668,Whitefield,TX_WHI_005,2W,2.9,16.94,80,1.83,3.3,2026-05-10 10:51:00,2026-05-10 11:27:34,0
SESS_02854,Electronic City,TX_ELE_002,2W,4.0,21.98,90,2.72,3.3,2026-05-10 10:51:00,2026-05-10 11:45:25,0
SESS_03620,Hebbal,TX_HEB_005,2W,3.7,7.53,90,3.05,3.3,2026-05-10 10:51:00,2026-05-10 11:52:01,0
SESS_04965,Whitefield,TX_WHI_001,2W,3.7,30.37,100,2.58,3.3,2026-05-10 10:53:00,2026-05-10 11:44:31,0
SESS_01854,Koramangala,TX_KOR_005,2W,3.7,33.26,90,2.1,3.3,2026-05-10 10:54:00,2026-05-10 11:35:59,0
SESS_03613,Electronic City,TX_ELE_002,2W,3.7,26.44,100,2.72,3.3,2026-05-10 10:55:00,2026-05-10 11:49:25,0
SESS_04541,Indiranagar,TX_IND_003,2W,3.7,20.32,80,2.21,3.3,2026-05-10 10:57:00,2026-05-10 11:41:09,0
SESS_02714,Hebbal,TX_HEB_002,2W,2.9,23.59,90,1.93,3.3,2026-05-10 10:57:00,2026-05-10 11:35:31,0
SESS_02353,Indiranagar,TX_IND_006,4W,60.0,10.93,90,47.44,7.2,2026-05-10 10:58:00,2026-05-10 18:12:51,0
SESS_02969,Electronic City,TX_ELE_004,4W,60.0,35.66,90,32.6,25.0,2026-05-10 10:59:00,2026-05-10 12:25:04,0
SESS_03957,Koramangala,TX_KOR_008,2W,2.9,37.35,100,1.82,3.3,2026-05-10 11:00:00,2026-05-10 11:36:20,0
SESS_04456,Whitefield,TX_WHI_005,2W,3.7,28.12,100,2.66,3.3,2026-05-10 11:01:00,2026-05-10 11:54:11,0
SESS_04731,Indiranagar,TX_IND_001,2W,2.9,33.87,90,1.63,3.3,2026-05-10 11:03:00,2026-05-10 11:35:33,0
SESS_03999,Koramangala,TX_KOR_006,2W,3.7,11.08,90,2.92,3.3,2026-05-10 11:04:00,2026-05-10 12:02:24,0
SESS_03615,Whitefield,TX_WHI_005,2W,3.7,31.64,80,1.79,3.3,2026-05-10 11:06:00,2026-05-10 11:41:47,0
SESS_00723,Whitefield,TX_WHI_002,4W,45.0,31.0,100,31.05,7.2,2026-05-10 11:06:00,2026-05-10 15:50:36,0
SESS_02509,Electronic City,TX_ELE_001,4W,45.0,19.01,90,31.94,25.0,2026-05-10 11:07:00,2026-05-10 12:31:19,0
SESS_00904,Koramangala,TX_KOR_007,2W,4.0,12.77,100,3.49,3.3,2026-05-10 11:08:00,2026-05-10 12:17:47,0
SESS_01562,Whitefield,TX_WHI_003,4W,60.0,15.55,100,50.67,7.2,2026-05-10 11:08:00,2026-05-10 18:52:27,0
SESS_00009,Whitefield,TX_WHI_001,4W,60.0,31.12,80,29.33,25.0,2026-05-10 11:08:00,2026-05-10 12:25:25,0
SESS_03432,HSR Layout,TX_HSR_002,2W,4.0,26.46,100,2.94,3.3,2026-05-10 11:09:00,2026-05-10 12:07:49,0
SESS_02264,Electronic City,TX_ELE_005,2W,4.0,35.94,90,2.16,3.3,2026-05-10 11:09:00,2026-05-10 11:52:14,0
SESS_04109,Koramangala,TX_KOR_003,4W,60.0,17.79,100,49.33,7.2,2026-05-10 11:10:00,2026-05-10 18:42:10,0
SESS_02186,Whitefield,TX_WHI_001,2W,2.9,34.87,100,1.89,3.3,2026-05-10 11:13:00,2026-05-10 11:50:46,0
SESS_00361,Hebbal,TX_HEB_006,4W,45.0,16.99,100,37.35,25.0,2026-05-10 11:15:00,2026-05-10 12:53:36,0
SESS_02665,Whitefield,TX_WHI_001,Commercial,80.0,42.23,90,38.22,80.0,2026-05-10 11:17:00,2026-05-10 11:48:31,0
SESS_02626,Whitefield,TX_WHI_001,2W,3.7,32.75,80,1.75,3.3,2026-05-10 11:20:00,2026-05-10 11:54:57,0
SESS_02233,Hebbal,TX_HEB_006,4W,72.0,25.8,100,53.43,25.0,2026-05-10 11:23:00,2026-05-10 13:44:02,0
SESS_00062,Koramangala,TX_KOR_002,4W,60.0,7.69,90,49.39,7.2,2026-05-10 11:23:00,2026-05-10 18:55:41,0
SESS_00125,Whitefield,TX_WHI_003,2W,2.9,30.02,100,2.03,3.3,2026-05-10 11:26:00,2026-05-10 12:06:35,0
SESS_02113,Whitefield,TX_WHI_003,Commercial,120.0,44.58,80,42.5,120.0,2026-05-10 11:26:00,2026-05-10 11:49:22,0
SESS_03357,Electronic City,TX_ELE_001,2W,4.0,43.6,100,2.26,3.3,2026-05-10 11:29:00,2026-05-10 12:14:07,0
SESS_00381,Whitefield,TX_WHI_005,4W,72.0,27.53,100,52.18,25.0,2026-05-10 11:30:00,2026-05-10 13:47:44,0
SESS_00515,Whitefield,TX_WHI_004,2W,3.7,20.91,100,2.93,3.3,2026-05-10 11:32:00,2026-05-10 12:30:31,0
SESS_02574,Whitefield,TX_WHI_002,2W,3.7,28.85,100,2.63,3.3,2026-05-10 11:32:00,2026-05-10 12:24:39,0
SESS_00169,Whitefield,TX_WHI_004,2W,4.0,16.72,100,3.33,3.3,2026-05-10 11:32:00,2026-05-10 12:38:37,0
SESS_04377,Whitefield,TX_WHI_004,Commercial,120.0,18.22,90,86.14,120.0,2026-05-10 11:34:00,2026-05-10 12:21:22,0
SESS_01671,Whitefield,TX_WHI_004,4W,30.0,19.33,90,21.2,7.2,2026-05-10 11:35:00,2026-05-10 14:49:20,0
SESS_03511,Koramangala,TX_KOR_004,2W,3.7,29.79,90,2.23,3.3,2026-05-10 11:36:00,2026-05-10 12:20:33,0
SESS_00793,Koramangala,TX_KOR_002,4W,45.0,19.48,100,36.23,25.0,2026-05-10 11:37:00,2026-05-10 13:12:39,0
SESS_02103,Koramangala,TX_KOR_004,2W,4.0,19.65,100,3.21,3.3,2026-05-10 11:41:00,2026-05-10 12:45:16,0
SESS_02995,Whitefield,TX_WHI_003,2W,3.7,18.78,90,2.64,3.3,2026-05-10 11:41:00,2026-05-10 12:33:42,0
SESS_00863,Koramangala,TX_KOR_006,4W,45.0,21.58,100,35.29,7.2,2026-05-10 11:42:00,2026-05-10 17:05:29,0
SESS_03471,Hebbal,TX_HEB_001,2W,2.9,28.92,100,2.06,3.3,2026-05-10 11:43:00,2026-05-10 12:24:13,0
SESS_01667,Indiranagar,TX_IND_007,2W,4.0,29.79,90,2.41,3.3,2026-05-10 11:44:00,2026-05-10 12:32:10,0
SESS_01728,Koramangala,TX_KOR_003,4W,30.0,17.25,100,24.83,7.2,2026-05-10 11:45:00,2026-05-10 15:32:34,0
SESS_03442,Hebbal,TX_HEB_007,2W,3.7,16.88,100,3.08,3.3,2026-05-10 11:45:00,2026-05-10 12:46:30,0
SESS_02515,Whitefield,TX_WHI_001,2W,2.9,14.46,100,2.48,3.3,2026-05-10 11:47:00,2026-05-10 12:36:36,0
SESS_03831,Whitefield,TX_WHI_002,2W,3.7,24.7,90,2.42,3.3,2026-05-10 11:48:00,2026-05-10 12:36:19,0
SESS_04065,Whitefield,TX_WHI_005,2W,2.9,24.83,90,1.89,3.3,2026-05-10 11:50:00,2026-05-10 12:27:47,0
SESS_02832,Koramangala,TX_KOR_003,2W,4.0,24.98,100,3.0,3.3,2026-05-10 11:53:00,2026-05-10 12:53:00,0
SESS_02056,Whitefield,TX_WHI_005,4W,30.0,28.22,100,21.53,25.0,2026-05-10 11:55:00,2026-05-10 12:51:50,0
SESS_02028,Whitefield,TX_WHI_005,2W,2.9,32.75,80,1.37,3.3,2026-05-10 11:56:00,2026-05-10 12:23:24,0
SESS_00036,Indiranagar,TX_IND_007,2W,3.7,20.14,100,2.95,3.3,2026-05-10 11:57:00,2026-05-10 12:56:05,0
SESS_04078,Indiranagar,TX_IND_001,2W,2.9,35.5,100,1.87,3.3,2026-05-10 11:58:00,2026-05-10 12:35:24,0
SESS_02121,Whitefield,TX_WHI_005,4W,72.0,26.13,80,38.79,7.2,2026-05-10 11:59:00,2026-05-10 17:54:31,0
SESS_01614,Indiranagar,TX_IND_006,2W,3.7,36.89,100,2.34,3.3,2026-05-10 12:00:00,2026-05-10 12:46:42,0
SESS_01545,Electronic City,TX_ELE_004,2W,4.0,15.9,100,3.36,3.3,2026-05-10 12:03:00,2026-05-10 13:10:17,0
SESS_03313,Whitefield,TX_WHI_001,2W,3.7,23.79,90,2.45,3.3,2026-05-10 12:03:00,2026-05-10 12:51:59,0
SESS_04215,Whitefield,TX_WHI_005,4W,60.0,14.53,100,51.28,25.0,2026-05-10 12:11:00,2026-05-10 14:26:23,0
SESS_03904,Whitefield,TX_WHI_002,4W,72.0,32.71,100,48.45,7.2,2026-05-10 12:25:00,2026-05-10 19:49:06,0
SESS_02224,Whitefield,TX_WHI_003,2W,3.7,32.73,90,2.12,3.3,2026-05-10 12:26:00,2026-05-10 13:08:22,0
SESS_04750,Electronic City,TX_ELE_001,4W,45.0,26.59,100,33.03,7.2,2026-05-10 12:32:00,2026-05-10 17:34:48,0
SESS_03661,Whitefield,TX_WHI_003,2W,4.0,31.23,100,2.75,3.3,2026-05-10 12:33:00,2026-05-10 13:28:00,0
SESS_00422,Whitefield,TX_WHI_003,2W,4.0,9.83,90,3.21,3.3,2026-05-10 12:34:00,2026-05-10 13:38:08,0
SESS_03654,Whitefield,TX_WHI_002,2W,2.9,7.97,100,2.67,3.3,2026-05-10 12:35:00,2026-05-10 13:28:22,0
SESS_03806,Whitefield,TX_WHI_002,2W,4.0,41.02,80,1.56,3.3,2026-05-10 12:36:00,2026-05-10 13:07:10,0
SESS_03495,Whitefield,TX_WHI_004,4W,72.0,31.73,100,49.15,7.2,2026-05-10 12:36:00,2026-05-10 20:06:33,0
SESS_01747,Indiranagar,TX_IND_003,2W,2.9,11.89,100,2.56,3.3,2026-05-10 12:36:00,2026-05-10 13:27:06,0
SESS_03807,Whitefield,TX_WHI_005,2W,3.7,27.39,100,2.69,3.3,2026-05-10 12:42:00,2026-05-10 13:35:44,0
SESS_01523,Indiranagar,TX_IND_003,2W,4.0,37.1,90,2.12,3.3,2026-05-10 12:42:00,2026-05-10 13:24:19,0
SESS_04531,HSR Layout,TX_HSR_009,4W,60.0,43.74,90,27.76,7.2,2026-05-10 12:51:00,2026-05-10 17:05:27,0
SESS_01825,Whitefield,TX_WHI_004,2W,2.9,39.64,100,1.75,3.3,2026-05-10 12:54:00,2026-05-10 13:29:00,0
SESS_04420,Whitefield,TX_WHI_002,2W,2.9,32.88,80,1.37,3.3,2026-05-10 12:56:00,2026-05-10 13:23:19,0
SESS_04656,Whitefield,TX_WHI_005,4W,60.0,39.89,80,24.07,50.0,2026-05-10 12:56:00,2026-05-10 13:27:45,0
SESS_00404,Whitefield,TX_WHI_004,Commercial,120.0,30.33,100,83.6,50.0,2026-05-10 12:59:00,2026-05-10 14:49:21,0
SESS_04074,Whitefield,TX_WHI_005,2W,3.7,15.99,90,2.74,3.3,2026-05-10 12:59:00,2026-05-10 13:53:45,0
SESS_02412,HSR Layout,TX_HSR_001,2W,3.7,20.92,80,2.19,3.3,2026-05-10 13:10:00,2026-05-10 13:53:43,0
SESS_01618,HSR Layout,TX_HSR_002,2W,4.0,26.34,80,2.15,3.3,2026-05-10 13:15:00,2026-05-10 13:57:55,0
SESS_00908,Whitefield,TX_WHI_002,2W,3.7,9.46,90,2.98,3.3,2026-05-10 13:24:00,2026-05-10 14:23:35,0
SESS_02959,Whitefield,TX_WHI_005,2W,3.7,35.14,100,2.4,3.3,2026-05-10 13:25:00,2026-05-10 14:12:59,0
SESS_04319,Hebbal,TX_HEB_005,4W,30.0,34.96,100,19.51,50.0,2026-05-10 13:41:00,2026-05-10 14:06:45,0
SESS_00004,Koramangala,TX_KOR_003,2W,2.9,26.22,80,1.56,3.3,2026-05-10 13:52:00,2026-05-10 14:23:11,0
SESS_03835,HSR Layout,TX_HSR_009,Commercial,80.0,13.54,100,69.17,50.0,2026-05-10 14:02:00,2026-05-10 15:33:18,0
SESS_02999,HSR Layout,TX_HSR_001,2W,4.0,15.32,100,3.39,3.3,2026-05-10 14:04:00,2026-05-10 15:11:44,0
SESS_02405,HSR Layout,TX_HSR_003,2W,3.7,30.12,100,2.59,3.3,2026-05-10 14:05:00,2026-05-10 14:56:42,0
SESS_01888,Hebbal,TX_HEB_007,2W,3.7,12.62,90,2.86,3.3,2026-05-10 14:12:00,2026-05-10 15:09:15,0
SESS_02734,Electronic City,TX_ELE_003,2W,3.7,44.68,90,1.68,3.3,2026-05-10 14:16:00,2026-05-10 14:49:32,0
SESS_00127,Indiranagar,TX_IND_004,2W,2.9,16.66,100,2.42,3.3,2026-05-10 14:30:00,2026-05-10 15:18:20,0
SESS_02530,Hebbal,TX_HEB_004,2W,2.9,30.84,90,1.72,3.3,2026-05-10 14:36:00,2026-05-10 15:10:18,0
SESS_01070,Whitefield,TX_WHI_002,2W,4.0,7.66,100,3.69,3.3,2026-05-10 14:38:00,2026-05-10 15:51:52,0
SESS_03437,Indiranagar,TX_IND_004,4W,30.0,31.52,80,14.54,7.2,2026-05-10 14:43:00,2026-05-10 16:56:18,0
SESS_03242,Indiranagar,TX_IND_008,4W,60.0,9.59,100,54.25,7.2,2026-05-10 14:44:00,2026-05-10 23:01:16,0
SESS_03726,Electronic City,TX_ELE_004,2W,3.7,12.72,80,2.49,3.3,2026-05-10 14:44:00,2026-05-10 15:33:47,0
